id;Severity;age_classes;day_week;DEFORMED_classes;hour;impact1_classes;make;man_coll;month;reljct2;rest_use;vnum_lan;vtrafway
18536;1;3;6;4;5;13;2.0;1;7;1;3.0;3;2
10247;1;10;7;4;12;1;7.0;1;9;1;3.0;5;4
6971;1;6;5;4;22;13;10.0;3;7;1;3.0;3;2
19800;0;8;1;4;1;13;7.0;2;8;1;1.0;4;4
27931;1;8;4;4;18;1;2.0;1;5;3;1.0;3;3
16837;1;8;1;4;13;1;10.0;1;9;2;1.0;5;4
15273;1;8;4;4;14;1;7.0;1;11;8;3.0;3;2
16255;1;6;5;3;21;1;2.0;1;7;1;3.0;3;2
2465;1;10;1;3;12;6;10.0;5;6;1;3.0;3;3
7375;0;7;3;4;21;13;7.0;1;6;1;2.0;3;2
7993;1;9;4;4;15;13;9.0;3;7;1;1.0;3;2
4629;1;7;5;2;17;1;3.0;2;2;1;1.0;5;4
27587;0;6;6;4;13;19;4.0;4;2;8;1.0;1;1
29630;1;7;3;4;14;13;2.0;1;12;1;3.0;3;2
1686;1;8;3;2;18;7;4.0;2;5;2;3.0;3;2
10965;1;6;5;4;16;13;7.0;4;6;8;3.0;5;4
36223;1;4;4;2;16;1;2.0;1;4;1;1.0;3;3
16546;0;6;7;4;2;13;8.0;1;5;1;1.0;3;2
15818;0;5;7;4;3;1;2.0;1;9;1;3.0;5;2
17112;0;8;1;4;18;13;4.0;4;8;8;3.0;3;2
13246;1;6;6;4;17;13;8.0;4;9;2;1.0;5;4
21086;0;9;5;4;16;13;2.0;1;6;5;2.0;3;6
22208;0;4;1;4;22;1;4.0;1;11;1;1.0;3;2
5080;1;7;5;4;16;13;7.0;2;9;3;2.0;3;2
18552;0;8;7;4;12;13;2.0;4;7;8;3.0;3;2
16902;0;4;5;4;13;13;2.0;4;7;1;3.0;3;2
13689;1;6;2;4;21;1;10.0;1;6;1;1.0;3;2
3981;1;3;5;4;18;13;2.0;3;2;1;1.0;3;2
19012;1;8;1;4;18;13;4.0;1;3;1;1.0;3;2
32529;0;8;6;3;22;1;7.0;1;9;1;4.0;3;2
16086;1;8;6;4;15;1;7.0;1;1;2;1.0;4;3
25390;0;4;3;4;16;13;2.0;4;7;3;3.0;3;2
15411;0;10;1;4;12;1;7.0;1;2;1;1.0;3;2
16051;1;7;7;4;19;1;7.0;2;3;1;3.0;3;2
11119;0;7;3;4;23;7;7.0;2;3;1;3.0;5;3
3484;1;4;5;4;18;1;8.0;1;5;2;3.0;3;2
24591;0;9;3;3;16;2;7.0;4;2;1;1.0;5;5
9896;0;7;4;4;18;13;7.0;4;8;8;1.0;3;2
21435;0;10;7;4;14;12;7.0;4;10;2;2.0;3;2
23617;0;3;5;4;8;13;8.0;4;8;2;2.0;3;2
31813;0;11;7;4;15;10;7.0;6;3;1;1.0;3;2
23976;0;8;7;4;9;1;4.0;1;8;1;2.0;7;4
29586;0;3;2;2;14;1;7.0;1;4;8;2.0;1;1
14084;1;7;5;4;16;13;8.0;3;6;1;1.0;3;2
29367;1;9;2;3;11;13;7.0;3;10;2;1.0;3;2
6216;0;2;3;4;3;13;2.0;4;7;2;3.0;3;5
10747;1;3;6;4;19;13;10.0;2;12;1;2.0;6;4
17148;1;7;4;3;8;13;7.0;1;4;1;1.0;3;2
29334;1;4;7;2;17;12;2.0;6;8;1;3.0;3;2
24690;0;4;6;4;18;13;4.0;2;8;1;1.0;7;4
16120;0;3;5;4;23;13;10.0;2;4;1;1.0;4;4
8252;0;6;3;4;18;13;2.0;6;10;1;1.0;3;2
3505;0;6;3;4;20;3;4.0;4;6;1;2.0;3;2
36066;1;4;3;4;13;1;10.0;1;8;5;4.0;5;4
12113;0;10;4;3;17;13;7.0;4;9;8;1.0;5;2
16303;0;4;3;4;4;13;8.0;2;8;1;1.0;4;4
16228;0;7;4;4;20;13;8.0;4;6;2;1.0;4;3
6671;1;8;6;3;16;1;4.0;1;9;1;2.0;3;2
36412;1;10;6;3;14;1;8.0;1;10;1;1.0;4;4
23169;0;7;1;2;16;1;7.0;5;6;1;3.0;3;2
27910;1;8;6;3;5;13;7.0;1;8;1;2.0;3;2
12631;0;5;1;4;17;13;4.0;4;7;1;1.0;3;2
29765;0;6;5;4;17;7;2.0;2;9;3;1.0;3;2
23506;0;4;2;3;7;13;8.0;4;9;2;2.0;4;3
6108;0;6;1;4;23;13;7.0;4;4;2;3.0;3;3
8746;1;7;7;4;24;13;10.0;4;7;2;1.0;4;3
3561;0;6;6;4;7;13;8.0;4;10;1;3.0;4;4
8105;1;8;7;4;24;2;8.0;1;8;3;1.0;3;2
10811;0;4;2;4;1;13;10.0;4;11;2;2.0;5;2
31175;1;5;3;4;12;1;8.0;1;10;1;1.0;3;2
28727;1;4;1;3;17;13;7.0;4;8;1;3.0;5;3
19869;0;4;7;4;18;13;4.0;3;8;1;1.0;5;2
8313;0;3;3;4;9;13;4.0;4;5;2;1.0;3;2
13250;0;10;7;4;14;13;11.0;2;10;1;1.0;3;2
17925;1;7;6;4;17;13;4.0;2;10;2;3.0;3;2
35339;0;9;3;4;17;21;3.0;5;7;1;1.0;6;2
22717;0;8;4;2;15;13;7.0;3;5;2;3.0;3;2
30364;0;8;1;2;14;3;7.0;5;7;1;1.0;3;3
19727;0;5;6;4;24;12;7.0;6;4;1;2.0;3;2
6305;1;5;7;4;20;13;4.0;2;8;1;1.0;4;3
16619;1;4;4;4;14;13;10.0;1;11;1;1.0;3;2
570;0;5;2;4;17;13;2.0;3;6;1;1.0;3;2
18236;0;8;2;4;20;13;8.0;3;8;1;3.0;3;2
29839;0;8;3;4;20;13;2.0;1;12;1;1.0;3;2
1002;1;9;1;4;15;7;1.0;2;2;3;1.0;4;3
16761;0;4;1;4;3;1;7.0;1;7;1;3.0;3;5
31769;0;8;3;2;18;13;7.0;4;10;2;4.0;3;3
30119;0;3;3;4;12;1;2.0;1;6;1;3.0;3;4
18943;1;11;5;4;14;13;2.0;2;8;2;3.0;3;3
26470;1;5;7;4;12;13;10.0;4;8;8;2.0;4;2
9725;0;6;5;4;24;1;11.0;1;6;12;1.0;7;4
7780;1;9;1;4;21;15;7.0;1;5;1;1.0;3;2
30783;0;4;7;2;9;7;2.0;2;6;1;4.0;6;4
26602;1;5;5;4;6;13;7.0;4;5;2;2.0;5;2
30830;1;8;6;4;12;13;4.0;4;8;2;1.0;5;2
1029;0;5;1;4;3;13;10.0;1;3;1;3.0;3;2
18668;0;4;1;3;20;1;10.0;1;5;1;3.0;3;2
10437;0;6;3;3;6;13;7.0;4;3;1;2.0;5;4
6843;0;8;4;4;23;18;4.0;5;8;1;3.0;5;2
2065;1;8;3;2;14;13;2.0;1;7;1;3.0;3;2
8149;0;5;1;4;15;13;2.0;4;5;2;1.0;5;2
3125;1;8;5;4;15;13;2.0;3;5;1;1.0;3;2
36039;1;5;6;4;18;13;7.0;2;5;7;4.0;4;3
30971;1;8;6;2;15;1;7.0;1;4;1;4.0;3;2
8780;0;3;3;4;14;15;2.0;1;8;1;3.0;5;2
10898;1;4;6;4;19;13;2.0;4;9;2;3.0;5;2
4631;1;8;4;2;12;1;2.0;1;4;1;3.0;5;5
28603;0;3;6;4;23;13;2.0;4;9;2;3.0;4;3
9029;1;11;7;4;8;7;2.0;2;5;8;1.0;3;5
23612;0;7;6;2;15;22;7.0;1;8;8;2.0;1;1
29858;1;5;1;4;1;13;7.0;1;6;1;3.0;4;3
16703;1;8;5;4;21;13;7.0;4;4;3;3.0;3;2
12755;1;11;5;3;10;13;9.0;4;10;2;1.0;5;3
36207;1;10;7;4;9;1;7.0;1;4;1;3.0;3;4
20719;0;5;6;2;22;13;4.0;2;6;1;2.0;5;4
4984;0;4;7;4;6;13;10.0;4;9;8;3.0;3;2
309;0;8;4;4;24;21;7.0;1;8;1;3.0;3;2
2698;1;8;7;4;23;13;7.0;1;9;3;3.0;3;2
18301;0;3;5;4;20;13;3.0;4;4;5;1.0;3;2
12146;0;4;1;3;24;13;4.0;1;4;5;1.0;2;7
11537;0;6;7;4;2;13;8.0;1;5;1;1.0;3;2
15056;1;10;7;4;10;13;7.0;4;5;8;3.0;3;2
16970;1;4;6;4;17;13;7.0;4;11;3;3.0;5;5
24573;0;8;5;3;16;1;7.0;1;10;3;3.0;3;2
16696;1;3;5;4;18;13;10.0;4;2;2;2.0;3;4
1137;1;4;6;4;16;13;4.0;4;1;2;1.0;3;2
31644;0;5;3;3;15;10;2.0;5;10;1;1.0;5;4
3222;0;8;7;4;21;7;7.0;8;9;1;1.0;7;4
26225;0;8;1;2;20;1;7.0;1;9;1;2.0;3;2
7274;0;8;7;4;18;1;7.0;1;7;1;2.0;3;2
11137;1;5;5;1;2;2;7.0;4;3;1;1.0;3;3
35823;0;3;3;2;15;13;2.0;4;10;2;4.0;4;4
16620;1;9;6;4;15;7;8.0;2;11;8;1.0;3;2
7613;1;3;6;4;18;13;8.0;4;7;2;1.0;3;2
27150;1;3;1;4;16;1;8.0;1;8;1;2.0;5;4
7687;1;8;4;4;2;13;7.0;2;3;1;1.0;3;2
15825;1;7;5;4;12;2;2.0;5;5;2;1.0;5;3
13000;1;3;5;4;19;1;4.0;1;5;5;1.0;2;7
20193;0;3;7;2;12;1;2.0;1;7;2;3.0;3;4
13149;0;5;6;4;18;13;7.0;1;5;1;1.0;3;2
1425;1;7;7;4;1;13;7.0;1;12;3;3.0;3;3
15214;1;9;6;4;20;15;7.0;1;7;1;1.0;3;3
15000;0;4;5;3;24;13;4.0;1;9;1;3.0;3;2
36708;0;8;1;2;13;6;10.0;4;4;2;4.0;4;7
3863;1;11;6;2;19;1;8.0;1;4;1;3.0;3;4
36182;0;3;6;3;21;1;2.0;1;3;3;1.0;3;2
10887;1;9;4;4;11;1;7.0;1;8;1;3.0;3;2
24853;0;7;1;3;1;13;8.0;4;8;1;2.0;5;2
33440;1;7;5;4;15;1;4.0;1;10;1;4.0;3;2
13608;0;6;5;3;21;13;10.0;1;7;1;1.0;3;2
19760;1;8;7;4;19;13;7.0;4;7;2;1.0;6;3
30060;1;13;5;2;19;7;8.0;2;3;1;4.0;3;4
11128;1;8;7;4;20;13;7.0;2;2;3;3.0;4;3
34658;0;3;1;4;1;13;4.0;2;9;1;4.0;3;4
11381;0;3;1;4;4;13;4.0;1;9;1;3.0;3;5
9384;0;4;7;4;2;13;8.0;2;5;1;3.0;5;4
29553;0;5;5;3;7;13;7.0;4;11;2;4.0;5;2
6271;1;8;1;4;12;13;7.0;4;7;2;3.0;4;3
20030;1;8;6;4;15;13;7.0;1;8;1;2.0;3;2
18698;1;6;2;4;21;1;10.0;1;6;1;1.0;3;2
24782;0;9;5;2;18;13;4.0;2;5;1;2.0;5;2
23228;0;6;6;3;11;13;7.0;4;12;2;2.0;3;2
34680;1;5;6;4;7;13;10.0;2;3;12;1.0;3;4
25204;0;5;1;2;22;13;10.0;2;10;1;1.0;5;2
18019;1;7;4;4;7;10;7.0;4;5;2;1.0;3;4
8684;1;4;5;4;20;13;2.0;4;5;2;1.0;5;5
6064;1;4;6;4;1;15;10.0;1;1;1;3.0;3;2
11784;0;6;3;4;14;13;7.0;1;8;1;3.0;3;2
6816;1;10;2;4;11;13;2.0;4;8;2;1.0;3;2
2037;0;8;2;4;15;13;7.0;1;2;1;3.0;3;2
4154;1;4;1;3;1;13;2.0;4;3;8;2.0;5;5
8785;1;8;6;4;16;1;7.0;3;7;1;2.0;3;2
17215;1;5;6;4;2;13;7.0;4;4;2;3.0;3;2
2172;0;5;4;2;17;13;2.0;4;10;2;1.0;3;3
11747;1;8;6;4;19;13;7.0;2;7;1;2.0;3;2
18375;1;11;6;4;19;13;8.0;1;5;1;1.0;3;2
12548;0;6;7;4;21;13;7.0;2;5;1;1.0;3;3
141;0;8;7;4;16;1;7.0;4;4;12;3.0;5;4
16264;1;4;1;4;12;13;4.0;4;6;2;1.0;4;3
24358;1;9;2;3;19;13;7.0;1;3;5;1.0;3;2
15375;0;6;6;4;20;1;2.0;1;1;1;2.0;5;5
2654;0;7;5;4;24;2;7.0;1;8;1;1.0;3;2
12528;1;9;4;4;6;13;7.0;4;3;2;1.0;3;3
6476;1;4;7;4;12;13;4.0;4;10;8;3.0;4;3
34061;0;6;1;2;18;7;7.0;2;7;1;3.0;3;2
34836;1;4;2;4;14;20;10.0;4;9;5;1.0;3;7
7313;1;4;6;4;12;13;2.0;4;10;5;1.0;3;2
2530;0;6;7;4;21;7;4.0;2;5;1;1.0;3;3
4871;0;7;5;4;22;3;3.0;1;4;1;1.0;3;2
6758;1;7;7;4;14;1;7.0;1;8;1;3.0;3;2
19014;1;9;1;4;12;13;7.0;4;3;3;1.0;3;2
16587;0;5;7;4;20;13;8.0;4;8;1;1.0;3;4
10060;0;9;2;4;21;13;7.0;1;6;1;1.0;3;3
19944;1;8;2;3;13;13;7.0;1;6;1;3.0;3;2
31988;1;8;7;3;23;13;2.0;4;12;2;3.0;2;2
36366;0;4;7;4;20;1;4.0;1;8;1;1.0;3;2
10500;1;5;3;4;7;13;2.0;2;5;1;2.0;7;4
14756;0;5;1;4;18;13;4.0;1;7;1;1.0;3;2
351;0;3;7;3;14;18;2.0;6;1;1;2.0;6;5
16524;1;4;6;4;7;13;10.0;4;4;2;1.0;5;5
10706;1;10;7;3;18;13;7.0;1;10;1;1.0;3;2
3372;1;8;6;4;16;13;7.0;3;8;1;3.0;3;2
11457;1;6;5;4;16;13;2.0;4;11;8;1.0;3;2
958;1;4;3;4;7;13;4.0;2;5;1;1.0;5;2
2687;0;3;3;4;16;11;4.0;4;8;1;1.0;3;2
28484;1;8;2;4;14;1;3.0;1;4;2;3.0;7;5
36245;0;4;7;2;12;13;7.0;1;5;1;4.0;5;4
10188;1;8;1;4;10;13;7.0;4;5;8;3.0;5;2
20109;0;3;4;4;11;1;4.0;1;6;1;3.0;3;2
20745;0;6;4;2;18;13;4.0;2;7;3;2.0;3;2
10692;0;8;1;4;12;13;7.0;3;9;1;1.0;3;2
34125;0;6;6;2;15;20;2.0;6;5;1;1.0;3;2
27929;0;3;4;4;18;7;4.0;1;5;3;1.0;3;3
16995;1;7;1;4;1;13;7.0;1;8;2;3.0;3;2
19862;0;4;6;4;15;13;4.0;4;8;2;1.0;5;5
22445;0;8;6;2;8;1;7.0;1;10;1;3.0;3;2
33460;0;3;2;4;12;1;8.0;1;3;1;4.0;3;2
21170;0;6;1;4;19;13;2.0;4;12;2;3.0;4;3
948;1;6;5;4;16;13;7.0;4;6;8;3.0;5;4
14666;1;7;5;3;12;1;8.0;1;9;1;3.0;3;4
14735;0;6;5;4;24;1;11.0;1;6;12;1.0;7;4
1705;1;6;7;4;8;1;2.0;1;6;1;3.0;3;4
4913;1;7;1;4;11;13;7.0;4;5;2;3.0;3;2
7708;0;6;1;4;14;12;7.0;4;9;1;1.0;3;2
15772;0;3;5;4;24;13;4.0;2;11;1;1.0;3;4
12385;1;9;4;4;24;13;7.0;1;6;1;2.0;3;2
22830;0;5;5;2;16;1;2.0;1;7;1;3.0;3;2
8612;0;6;7;4;14;13;7.0;3;10;1;1.0;3;2
16276;1;11;7;4;7;3;10.0;1;4;2;1.0;5;2
11328;1;7;1;4;16;2;10.0;4;9;2;1.0;5;3
5861;1;10;1;2;13;1;7.0;1;7;1;3.0;3;4
9733;0;8;5;4;7;13;10.0;4;6;3;1.0;5;2
11088;0;6;1;4;9;13;1.0;2;4;1;1.0;4;4
5904;0;8;3;4;17;13;8.0;3;3;1;1.0;3;2
6782;1;6;7;4;19;13;7.0;4;7;2;3.0;5;3
143;0;10;4;4;11;13;7.0;3;4;1;1.0;3;2
1555;1;6;7;4;18;13;4.0;2;8;8;1.0;3;2
17787;0;4;3;4;20;13;4.0;4;4;2;1.0;3;3
31733;0;9;4;2;16;1;7.0;1;8;1;4.0;5;5
27944;0;8;6;2;7;13;7.0;1;8;1;1.0;3;3
19492;1;3;7;2;9;10;7.0;4;9;2;3.0;5;3
16327;0;3;7;4;24;13;4.0;4;9;2;1.0;3;3
8603;0;7;6;3;12;1;7.0;1;6;1;1.0;3;4
16880;0;4;6;4;23;13;7.0;2;5;1;3.0;5;3
13460;0;9;7;4;17;13;7.0;3;11;2;3.0;3;2
34432;0;3;2;3;12;7;7.0;2;5;2;3.0;3;2
23354;0;3;2;4;22;13;10.0;4;6;8;3.0;3;3
30892;0;6;6;4;13;2;10.0;5;3;1;4.0;5;4
4584;0;4;4;2;16;13;4.0;4;11;2;1.0;3;2
17484;1;5;4;3;16;13;2.0;2;5;1;3.0;4;4
20623;0;7;5;4;18;13;8.0;2;9;1;3.0;4;6
7614;1;10;6;4;18;13;7.0;4;7;1;2.0;3;2
9667;0;7;6;4;6;13;3.0;4;5;2;3.0;5;3
34563;1;8;6;2;8;1;7.0;1;8;1;3.0;4;3
12619;1;7;5;4;19;15;7.0;1;7;1;2.0;3;2
19888;1;10;7;4;11;1;2.0;1;10;1;1.0;3;2
28360;1;8;1;3;13;1;7.0;1;9;3;1.0;3;2
8819;0;10;7;4;16;10;7.0;4;10;1;1.0;3;2
19981;0;6;7;2;16;7;2.0;2;8;8;3.0;3;2
14747;1;8;1;4;11;13;7.0;3;7;1;1.0;4;2
6878;0;10;3;4;13;4;7.0;4;6;2;3.0;3;2
13639;1;5;1;4;14;13;2.0;4;4;2;1.0;3;2
18429;1;6;5;4;18;13;10.0;4;8;2;3.0;3;2
11857;0;9;4;4;19;13;7.0;1;3;1;3.0;3;2
17456;0;8;3;4;20;13;3.0;1;9;1;2.0;3;2
18317;1;11;1;4;16;13;7.0;3;5;1;3.0;3;2
6518;0;10;1;4;10;13;2.0;3;5;1;1.0;3;2
3214;0;9;1;4;21;13;7.0;4;8;2;1.0;5;2
5098;1;6;5;3;22;1;4.0;1;11;1;1.0;3;2
11368;1;4;4;4;18;13;10.0;4;7;2;3.0;3;2
17393;1;10;3;2;11;13;10.0;1;6;3;2.0;3;2
27590;0;6;5;4;6;1;10.0;1;2;1;1.0;6;4
158;0;10;1;4;12;1;7.0;1;5;1;3.0;3;2
3220;0;3;7;4;19;13;2.0;3;9;2;1.0;3;2
31794;1;3;7;4;11;13;2.0;4;1;8;4.0;7;5
13018;1;4;6;4;23;15;10.0;1;7;1;1.0;5;2
10617;0;6;3;4;22;13;7.0;3;8;1;2.0;4;4
5157;1;8;3;4;6;13;10.0;4;4;8;1.0;3;3
2683;0;8;7;4;15;13;7.0;4;6;1;1.0;3;2
30541;1;10;6;4;15;21;10.0;5;11;1;3.0;5;5
5801;1;4;4;3;15;1;6.0;1;12;3;2.0;3;2
2602;1;7;5;4;19;15;7.0;1;7;1;2.0;3;2
8289;1;3;6;4;14;13;10.0;4;4;2;1.0;3;2
13218;1;8;3;4;7;13;2.0;4;5;2;1.0;3;3
21209;1;6;6;4;12;10;4.0;4;3;8;3.0;3;2
11605;1;6;7;4;19;13;7.0;1;10;1;2.0;3;2
3582;1;2;2;2;18;13;2.0;4;6;2;3.0;3;2
13428;0;4;1;4;16;13;7.0;1;9;1;3.0;3;2
22531;1;5;1;4;2;3;7.0;1;8;1;3.0;3;2
12435;0;10;1;4;12;13;7.0;2;8;3;2.0;3;2
1971;1;5;1;4;18;1;7.0;1;7;2;3.0;3;2
35319;0;8;3;4;17;7;1.0;2;7;1;4.0;3;2
20156;0;4;4;2;22;13;7.0;4;7;8;3.0;4;5
5277;1;5;1;4;17;13;7.0;4;2;8;3.0;5;2
5046;0;7;5;4;21;1;10.0;1;5;1;1.0;3;2
13435;1;14;3;4;13;13;8.0;4;8;2;1.0;3;2
10799;0;5;3;4;14;1;10.0;1;12;1;2.0;3;2
31155;0;9;5;4;16;21;7.0;5;9;1;1.0;5;4
33381;1;3;7;4;19;8;8.0;5;8;2;1.0;4;2
30759;0;3;3;3;20;13;7.0;2;5;8;1.0;4;3
20244;0;7;6;4;19;13;2.0;3;7;1;1.0;3;2
16605;1;6;7;4;14;13;10.0;4;4;8;1.0;5;2
2544;0;6;2;4;21;13;2.0;4;7;2;1.0;3;2
36345;1;7;3;4;7;3;7.0;5;8;1;1.0;3;2
28669;0;3;6;3;23;1;8.0;1;6;1;1.0;4;4
16788;1;8;1;4;17;13;7.0;4;7;8;3.0;3;2
10994;1;4;3;4;24;13;4.0;4;1;2;1.0;3;2
29419;0;8;3;2;7;2;2.0;5;6;1;4.0;3;3
20128;0;5;6;2;22;13;7.0;1;4;1;2.0;3;2
31694;1;11;4;3;16;13;7.0;4;7;2;4.0;3;2
6189;0;11;6;4;16;13;7.0;4;6;2;3.0;3;2
32076;0;6;1;2;10;1;11.0;1;9;1;4.0;3;2
17828;1;3;7;4;16;13;2.0;1;7;1;3.0;3;2
14677;0;7;6;4;6;13;3.0;4;5;2;3.0;5;3
13990;0;7;7;4;17;7;7.0;2;8;1;3.0;3;3
20492;0;5;7;2;21;13;4.0;3;9;2;2.0;7;2
31762;1;4;3;2;8;13;4.0;4;9;2;4.0;3;2
17209;1;4;3;4;18;13;4.0;4;12;2;1.0;3;3
5685;1;8;1;4;12;21;7.0;3;9;1;1.0;3;2
3128;0;6;3;4;13;13;2.0;1;5;1;1.0;3;2
18347;1;9;7;2;10;1;7.0;1;6;1;3.0;3;2
8507;1;8;7;4;18;13;7.0;4;6;8;3.0;5;2
26761;1;6;6;4;22;1;6.0;1;8;1;3.0;3;2
28294;0;10;7;2;18;13;7.0;2;4;1;1.0;4;4
2501;1;10;5;2;8;1;10.0;1;8;12;2.0;3;4
10908;1;4;5;4;21;13;8.0;3;10;2;1.0;5;5
23943;0;7;2;4;17;18;10.0;5;11;1;1.0;7;4
5789;0;4;2;4;8;1;4.0;1;12;2;3.0;3;3
11110;0;3;5;4;23;13;10.0;2;4;1;1.0;4;4
31999;0;7;6;3;15;13;10.0;2;12;2;3.0;5;5
30585;0;8;1;3;19;13;7.0;2;7;5;3.0;2;7
30825;0;8;3;4;15;11;7.0;4;7;2;3.0;5;2
1882;0;5;1;4;6;13;7.0;1;7;3;3.0;3;2
1443;1;5;6;4;23;13;7.0;2;12;1;3.0;3;2
24029;0;6;1;4;13;13;2.0;1;7;1;1.0;3;2
18777;1;9;4;4;7;13;7.0;4;7;2;3.0;5;2
11256;0;8;1;4;22;1;7.0;1;7;1;3.0;3;2
33474;1;13;5;4;13;19;7.0;6;5;1;4.0;3;2
2063;0;6;7;4;13;12;10.0;6;7;1;1.0;3;2
10661;1;9;7;4;16;18;7.0;5;9;8;3.0;3;3
1910;0;5;4;4;9;13;7.0;2;9;1;3.0;3;2
15489;1;6;1;4;14;13;7.0;4;2;8;2.0;3;2
21942;1;6;6;4;15;1;2.0;1;7;1;1.0;5;6
34603;0;3;3;2;17;1;10.0;1;8;1;4.0;4;2
28812;0;4;6;4;7;7;7.0;2;8;3;1.0;3;3
26724;0;3;2;4;11;13;2.0;4;6;2;3.0;3;2
14861;0;4;7;4;18;13;4.0;3;8;1;1.0;5;2
35835;0;7;1;2;17;7;7.0;2;12;1;3.0;7;4
31605;1;7;7;3;2;13;4.0;4;3;3;3.0;4;3
22126;0;6;5;2;15;13;8.0;4;8;2;1.0;3;2
16720;1;7;1;4;1;13;7.0;1;5;1;3.0;3;2
14700;1;6;7;4;17;1;7.0;1;8;1;2.0;3;2
22941;1;6;2;4;14;13;7.0;4;6;2;3.0;3;2
31042;0;4;2;4;16;1;4.0;1;3;1;4.0;3;5
16004;1;4;3;4;24;13;4.0;4;1;2;1.0;3;2
25211;1;9;7;4;20;1;2.0;1;11;3;1.0;3;3
12651;1;9;7;4;10;1;10.0;1;8;3;1.0;5;2
28496;0;5;1;4;18;13;7.0;1;8;2;1.0;3;2
1615;0;10;3;4;17;11;2.0;4;12;2;1.0;3;2
10546;1;11;7;4;15;13;2.0;2;7;2;2.0;3;2
7745;0;7;7;3;24;1;7.0;1;9;1;1.0;3;2
11205;0;9;5;4;21;13;7.0;4;6;2;3.0;4;3
7531;1;11;5;4;11;13;7.0;3;4;1;1.0;3;2
23536;0;6;5;4;18;13;4.0;4;12;8;3.0;4;3
32340;0;7;5;4;10;7;3.0;2;7;3;4.0;4;4
5139;1;10;2;4;16;13;2.0;4;3;2;3.0;3;3
26030;0;8;1;4;18;13;8.0;4;8;2;2.0;5;2
16842;1;8;2;4;10;12;2.0;4;9;2;3.0;3;2
10543;0;5;4;3;5;7;7.0;2;7;1;2.0;6;4
7623;0;5;1;4;17;13;4.0;4;7;1;1.0;3;2
16953;0;7;1;4;12;1;7.0;1;9;1;3.0;3;2
19930;0;10;5;4;15;13;7.0;3;5;3;2.0;3;2
18646;1;2;7;4;18;2;4.0;4;3;2;2.0;3;3
12726;0;7;7;3;2;1;7.0;1;3;3;1.0;3;2
30300;0;9;6;4;18;1;2.0;1;6;1;3.0;3;2
20239;0;10;3;2;9;13;7.0;2;7;3;1.0;6;5
33144;0;3;3;4;18;13;7.0;3;9;2;1.0;3;2
29414;0;4;3;4;7;1;2.0;1;6;3;4.0;3;2
31676;0;3;4;2;15;13;8.0;4;6;8;2.0;5;5
135;1;5;5;4;18;13;4.0;4;3;2;3.0;5;5
10451;0;6;7;4;19;13;7.0;1;4;1;2.0;3;2
24340;0;5;1;2;9;1;4.0;1;9;1;2.0;3;4
13569;1;7;1;4;14;1;7.0;1;10;2;3.0;3;2
26480;0;4;5;4;17;13;2.0;2;10;1;2.0;3;3
7758;0;3;1;4;16;13;4.0;4;7;2;3.0;3;2
22442;0;6;5;3;20;1;7.0;1;9;1;3.0;4;2
14870;0;6;4;4;19;13;8.0;4;9;2;1.0;3;2
29899;1;8;7;4;17;1;7.0;1;4;3;3.0;5;2
5373;1;7;6;4;8;13;2.0;4;1;8;2.0;5;2
22136;0;6;5;2;15;1;4.0;1;9;1;1.0;3;2
28693;1;4;3;4;22;13;4.0;2;7;1;1.0;5;2
28723;0;7;6;3;16;7;7.0;2;8;3;3.0;5;2
8629;1;2;7;4;18;2;4.0;4;3;2;2.0;3;3
6313;1;8;6;4;20;13;7.0;4;9;2;3.0;3;3
9400;0;5;5;2;1;13;7.0;2;6;1;3.0;6;4
14801;1;7;1;4;19;12;7.0;1;10;1;1.0;5;2
2442;0;9;2;4;19;13;2.0;1;10;1;2.0;3;2
7491;1;10;2;4;17;13;7.0;3;8;1;3.0;3;2
12120;1;5;3;4;14;13;7.0;1;10;1;1.0;3;2
2652;1;7;7;4;23;13;7.0;1;11;1;1.0;5;5
9903;0;3;5;4;21;13;2.0;4;3;2;3.0;3;3
11313;1;5;7;4;20;13;4.0;2;8;1;1.0;4;3
27473;0;10;2;4;8;5;7.0;4;8;12;2.0;4;4
29528;0;8;6;3;14;13;10.0;1;8;5;4.0;2;7
836;1;12;7;4;17;1;10.0;1;6;1;1.0;3;2
18604;0;10;6;3;15;13;7.0;1;5;1;1.0;3;2
8470;1;6;4;4;18;13;8.0;1;3;1;2.0;3;2
12226;1;7;5;4;4;13;7.0;1;7;1;3.0;3;2
4063;1;7;5;4;17;1;7.0;1;9;1;1.0;3;4
8044;1;5;6;4;20;13;7.0;4;8;2;1.0;5;2
1291;1;6;5;4;21;1;2.0;1;9;1;3.0;3;3
11034;0;4;4;4;23;7;10.0;2;1;1;3.0;3;3
14519;1;8;1;3;6;1;10.0;1;9;1;3.0;3;2
9028;1;5;7;4;13;13;7.0;2;5;1;1.0;3;4
7130;0;4;3;4;19;13;2.0;4;4;2;3.0;3;2
20934;0;11;7;2;14;13;2.0;2;11;1;1.0;3;2
1876;0;4;5;4;13;13;2.0;4;7;1;3.0;3;2
13390;0;5;4;4;20;11;7.0;1;8;1;3.0;3;2
31316;0;7;7;2;20;13;7.0;2;5;1;3.0;7;2
16581;1;6;7;4;18;13;4.0;2;8;8;1.0;3;2
31142;0;10;2;2;16;1;4.0;1;8;1;1.0;3;2
16055;1;8;1;4;12;12;7.0;4;3;1;1.0;3;2
